N_awal,P_awal,K_awal,N_target,P_target,K_target,Kekurangan_N,Kekurangan_P,Kekurangan_K,Dosis_Pupuk_Gram
48.2,47.3,55.1,30,40,100,0.0,0.0,44.9,2.2
15.3,38.2,202.7,30,40,100,14.7,1.8,0.0,2.4
70.6,36.3,101.6,30,40,100,0.0,3.7,0.0,0.5
3.5,15.6,34.1,30,40,100,26.5,24.4,65.9,4.4
44.7,13.1,81.0,30,40,100,0.0,26.9,19.0,3.4
66.8,0.0,0.0,30,40,100,0.0,40.0,100.0,5.0
0.0,55.9,48.8,30,40,100,30.0,0.0,51.2,5.0
16.2,9.6,108.2,30,40,100,13.8,30.4,0.0,3.8
58.5,75.4,122.8,30,40,100,0.0,0.0,0.0,0.0
58.9,27.4,40.4,30,40,100,0.0,12.6,59.6,3.0
21.1,0.0,294.0,30,40,100,8.9,40.0,0.0,5.0
5.0,26.9,59.6,30,40,100,25.0,13.1,40.4,4.2
53.2,19.9,0.0,30,40,100,0.0,20.1,100.0,5.0
59.7,77.1,171.3,30,40,100,0.0,0.0,0.0,0.0
0.0,21.6,122.5,30,40,100,30.0,18.4,0.0,5.0
0.0,25.3,92.2,30,40,100,30.0,14.7,7.8,5.0
32.4,93.3,36.0,30,40,100,0.0,0.0,64.0,3.2
43.9,56.9,105.2,30,40,100,0.0,0.0,0.0,0.0
17.4,103.4,204.1,30,40,100,12.6,0.0,0.0,2.1
45.3,87.1,89.8,30,40,100,0.0,0.0,10.2,0.5
5.7,0.7,0.0,30,40,100,24.3,39.3,100.0,5.0
0.0,76.3,0.0,30,40,100,30.0,0.0,100.0,5.0
13.9,97.8,104.5,30,40,100,16.1,0.0,0.0,2.7
27.8,98.1,0.0,30,40,100,2.2,0.0,100.0,5.0
18.1,76.2,65.5,30,40,100,11.9,0.0,34.5,2.0
0.0,75.4,8.2,30,40,100,30.0,0.0,91.8,5.0
0.0,24.3,2.5,30,40,100,30.0,15.7,97.5,5.0
11.3,2.7,11.8,30,40,100,18.7,37.3,88.2,4.7
51.5,22.3,19.1,30,40,100,0.0,17.7,80.9,4.0
61.7,0.0,136.1,30,40,100,0.0,40.0,0.0,5.0
59.8,90.5,119.8,30,40,100,0.0,0.0,0.0,0.0
2.7,25.0,0.0,30,40,100,27.3,15.0,100.0,5.0
0.0,88.4,0.0,30,40,100,30.0,0.0,100.0,5.0
40.1,0.0,104.1,30,40,100,0.0,40.0,0.0,5.0
44.0,80.0,158.4,30,40,100,0.0,0.0,0.0,0.0
37.3,16.5,157.1,30,40,100,0.0,23.5,0.0,2.9
0.0,0.0,0.0,30,40,100,30.0,40.0,100.0,5.0
1.3,101.9,153.3,30,40,100,28.7,0.0,0.0,4.8
25.1,81.0,0.0,30,40,100,4.9,0.0,100.0,5.0
39.8,45.0,57.1,30,40,100,0.0,0.0,42.9,2.1
47.8,37.8,112.8,30,40,100,0.0,2.2,0.0,0.3
30.1,54.1,0.0,30,40,100,0.0,0.0,100.0,5.0
35.4,44.3,242.3,30,40,100,0.0,0.0,0.0,0.0
28.4,4.6,180.5,30,40,100,1.6,35.4,0.0,4.4
45.5,19.9,125.7,30,40,100,0.0,20.1,0.0,2.5
34.9,115.4,0.0,30,40,100,0.0,0.0,100.0,5.0
27.8,144.0,68.0,30,40,100,2.2,0.0,32.0,1.6
18.3,99.3,137.2,30,40,100,11.7,0.0,0.0,1.9
28.3,55.7,0.0,30,40,100,1.7,0.0,100.0,5.0
39.8,22.9,58.9,30,40,100,0.0,17.1,41.1,2.1
33.6,4.3,146.9,30,40,100,0.0,35.7,0.0,4.5
36.8,7.0,0.0,30,40,100,0.0,33.0,100.0,5.0
64.2,14.2,100.3,30,40,100,0.0,25.8,0.0,3.2
33.5,123.0,0.0,30,40,100,0.0,0.0,100.0,5.0
7.5,109.1,0.0,30,40,100,22.5,0.0,100.0,5.0
51.1,66.5,32.8,30,40,100,0.0,0.0,67.2,3.4
0.0,0.0,114.9,30,40,100,30.0,40.0,0.0,5.0
0.0,72.4,17.0,30,40,100,30.0,0.0,83.0,5.0
35.5,26.8,83.6,30,40,100,0.0,13.2,16.4,1.6
40.7,0.0,18.1,30,40,100,0.0,40.0,81.9,5.0
0.0,48.0,30.7,30,40,100,30.0,0.0,69.3,5.0
15.0,2.6,174.4,30,40,100,15.0,37.4,0.0,4.7
8.7,3.9,0.0,30,40,100,21.3,36.1,100.0,5.0
12.1,26.4,134.7,30,40,100,17.9,13.6,0.0,3.0
52.8,16.4,73.4,30,40,100,0.0,23.6,26.6,3.0
46.1,35.1,27.1,30,40,100,0.0,4.9,72.9,3.6
25.4,33.1,0.0,30,40,100,4.6,6.9,100.0,5.0
10.4,0.0,0.0,30,40,100,19.6,40.0,100.0,5.0
0.0,97.6,13.9,30,40,100,30.0,0.0,86.1,5.0
66.4,0.0,61.4,30,40,100,0.0,40.0,38.6,5.0
42.8,0.0,122.2,30,40,100,0.0,40.0,0.0,5.0
5.8,23.2,49.3,30,40,100,24.2,16.8,50.7,4.0
46.4,32.1,54.7,30,40,100,0.0,7.9,45.3,2.3
24.0,95.2,66.7,30,40,100,6.0,0.0,33.3,1.7
17.8,47.3,111.9,30,40,100,12.2,0.0,0.0,2.0
38.3,59.2,125.5,30,40,100,0.0,0.0,0.0,0.0
4.8,47.5,0.0,30,40,100,25.2,0.0,100.0,5.0
16.2,45.8,50.7,30,40,100,13.8,0.0,49.3,2.5
29.4,48.9,172.5,30,40,100,0.6,0.0,0.0,0.1
11.7,0.0,0.0,30,40,100,18.3,40.0,100.0,5.0
45.0,26.4,79.5,30,40,100,0.0,13.6,20.5,1.7
79.2,83.2,59.7,30,40,100,0.0,0.0,40.3,2.0
4.5,195.1,27.8,30,40,100,25.5,0.0,72.2,4.2
0.0,0.0,201.8,30,40,100,30.0,40.0,0.0,5.0
0.0,53.5,76.5,30,40,100,30.0,0.0,23.5,5.0
21.7,13.5,195.4,30,40,100,8.3,26.5,0.0,3.3
7.1,118.9,73.9,30,40,100,22.9,0.0,26.1,3.8
31.9,0.0,110.6,30,40,100,0.0,40.0,0.0,5.0
29.7,61.6,26.9,30,40,100,0.3,0.0,73.1,3.7
0.0,0.0,27.8,30,40,100,30.0,40.0,72.2,5.0
0.0,23.6,106.5,30,40,100,30.0,16.4,0.0,5.0
34.4,35.1,108.0,30,40,100,0.0,4.9,0.0,0.6
29.8,79.5,121.7,30,40,100,0.2,0.0,0.0,0.0
13.8,0.0,103.9,30,40,100,16.2,40.0,0.0,5.0
0.0,63.1,0.0,30,40,100,30.0,0.0,100.0,5.0
39.4,37.2,8.5,30,40,100,0.0,2.8,91.5,4.6
62.2,47.4,142.0,30,40,100,0.0,0.0,0.0,0.0
33.9,75.0,0.0,30,40,100,0.0,0.0,100.0,5.0
1.8,0.0,97.1,30,40,100,28.2,40.0,2.9,5.0
27.2,69.1,64.5,30,40,100,2.8,0.0,35.5,1.8
0.0,13.6,142.0,30,40,100,30.0,26.4,0.0,5.0
56.1,80.6,107.1,30,40,100,0.0,0.0,0.0,0.0
28.3,49.9,19.9,30,40,100,1.7,0.0,80.1,4.0
0.0,28.0,16.3,30,40,100,30.0,12.0,83.7,5.0
17.4,12.7,31.3,30,40,100,12.6,27.3,68.7,3.4
39.1,69.6,120.3,30,40,100,0.0,0.0,0.0,0.0
16.5,87.2,0.0,30,40,100,13.5,0.0,100.0,5.0
18.1,15.0,86.2,30,40,100,11.9,25.0,13.8,3.1
0.0,0.0,2.3,30,40,100,30.0,40.0,97.7,5.0
42.1,64.4,88.9,30,40,100,0.0,0.0,11.1,0.6
7.5,0.0,101.3,30,40,100,22.5,40.0,0.0,5.0
0.0,0.0,0.0,30,40,100,30.0,40.0,100.0,5.0
15.4,0.0,55.2,30,40,100,14.6,40.0,44.8,5.0
53.9,19.7,86.0,30,40,100,0.0,20.3,14.0,2.5
14.9,0.0,80.6,30,40,100,15.1,40.0,19.4,5.0
75.4,0.0,63.6,30,40,100,0.0,40.0,36.4,5.0
38.2,0.0,0.0,30,40,100,0.0,40.0,100.0,5.0
35.6,62.3,0.0,30,40,100,0.0,0.0,100.0,5.0
22.3,0.0,0.0,30,40,100,7.7,40.0,100.0,5.0
24.0,22.8,118.2,30,40,100,6.0,17.2,0.0,2.2
18.4,114.8,64.2,30,40,100,11.6,0.0,35.8,1.9
17.3,34.5,69.3,30,40,100,12.7,5.5,30.7,2.1
41.1,50.2,0.0,30,40,100,0.0,0.0,100.0,5.0
0.0,0.0,70.8,30,40,100,30.0,40.0,29.2,5.0
0.0,123.5,124.6,30,40,100,30.0,0.0,0.0,5.0
0.0,14.7,0.0,30,40,100,30.0,25.3,100.0,5.0
84.2,27.3,30.3,30,40,100,0.0,12.7,69.7,3.5
41.1,89.5,0.0,30,40,100,0.0,0.0,100.0,5.0
34.6,29.1,39.6,30,40,100,0.0,10.9,60.4,3.0
0.0,38.4,0.8,30,40,100,30.0,1.6,99.2,5.0
43.7,25.1,104.2,30,40,100,0.0,14.9,0.0,1.9
22.6,25.4,87.1,30,40,100,7.4,14.6,12.9,1.8
32.1,51.4,177.6,30,40,100,0.0,0.0,0.0,0.0
0.0,58.7,69.1,30,40,100,30.0,0.0,30.9,5.0
30.5,10.6,100.8,30,40,100,0.0,29.4,0.0,3.7
13.9,5.6,28.5,30,40,100,16.1,34.4,71.5,4.3
4.1,11.9,0.0,30,40,100,25.9,28.1,100.0,5.0
46.9,0.0,140.8,30,40,100,0.0,40.0,0.0,5.0
0.0,0.0,173.8,30,40,100,30.0,40.0,0.0,5.0
42.0,48.4,130.4,30,40,100,0.0,0.0,0.0,0.0
45.4,74.2,84.1,30,40,100,0.0,0.0,15.9,0.8
0.9,71.5,0.0,30,40,100,29.1,0.0,100.0,5.0
2.6,0.0,165.6,30,40,100,27.4,40.0,0.0,5.0
19.6,26.6,120.2,30,40,100,10.4,13.4,0.0,1.7
34.0,0.0,236.8,30,40,100,0.0,40.0,0.0,5.0
21.6,42.2,0.0,30,40,100,8.4,0.0,100.0,5.0
38.3,19.6,143.1,30,40,100,0.0,20.4,0.0,2.6
76.2,60.3,117.8,30,40,100,0.0,0.0,0.0,0.0
11.5,35.7,45.9,30,40,100,18.5,4.3,54.1,3.1
0.0,0.0,183.5,30,40,100,30.0,40.0,0.0,5.0
49.5,0.0,105.9,30,40,100,0.0,40.0,0.0,5.0
73.9,36.7,0.0,30,40,100,0.0,3.3,100.0,5.0
37.1,40.1,64.0,30,40,100,0.0,0.0,36.0,1.8
0.0,0.0,0.0,30,40,100,30.0,40.0,100.0,5.0
22.4,0.0,35.7,30,40,100,7.6,40.0,64.3,5.0
0.0,38.7,130.3,30,40,100,30.0,1.3,0.0,5.0
44.3,0.0,153.3,30,40,100,0.0,40.0,0.0,5.0
0.0,0.0,91.3,30,40,100,30.0,40.0,8.7,5.0
17.4,18.5,13.0,30,40,100,12.6,21.5,87.0,4.4
0.0,16.8,104.3,30,40,100,30.0,23.2,0.0,5.0
29.6,1.1,131.8,30,40,100,0.4,38.9,0.0,4.9
15.5,8.1,0.0,30,40,100,14.5,31.9,100.0,5.0
31.0,37.0,82.9,30,40,100,0.0,3.0,17.1,0.9
26.6,7.5,58.2,30,40,100,3.4,32.5,41.8,4.1
0.0,39.3,150.4,30,40,100,30.0,0.7,0.0,5.0
43.8,21.1,104.6,30,40,100,0.0,18.9,0.0,2.4
24.6,43.2,112.6,30,40,100,5.4,0.0,0.0,0.9
0.0,71.8,34.6,30,40,100,30.0,0.0,65.4,5.0
89.8,70.2,73.6,30,40,100,0.0,0.0,26.4,1.3
39.5,88.3,149.6,30,40,100,0.0,0.0,0.0,0.0
21.6,70.2,68.3,30,40,100,8.4,0.0,31.7,1.6
66.3,46.0,87.6,30,40,100,0.0,0.0,12.4,0.6
78.4,19.0,0.0,30,40,100,0.0,21.0,100.0,5.0
21.8,20.8,68.0,30,40,100,8.2,19.2,32.0,2.4
35.8,1.1,0.0,30,40,100,0.0,38.9,100.0,5.0
0.0,36.6,31.9,30,40,100,30.0,3.4,68.1,5.0
21.8,64.5,78.6,30,40,100,8.2,0.0,21.4,1.4
20.3,7.2,135.4,30,40,100,9.7,32.8,0.0,4.1
31.2,34.9,0.0,30,40,100,0.0,5.1,100.0,5.0
35.4,9.2,103.6,30,40,100,0.0,30.8,0.0,3.8
41.9,44.9,191.9,30,40,100,0.0,0.0,0.0,0.0
32.7,14.3,21.8,30,40,100,0.0,25.7,78.2,3.9
0.0,6.7,0.0,30,40,100,30.0,33.3,100.0,5.0
0.0,9.1,96.9,30,40,100,30.0,30.9,3.1,5.0
10.4,56.7,0.0,30,40,100,19.6,0.0,100.0,5.0
17.9,32.6,7.4,30,40,100,12.1,7.4,92.6,4.6
55.9,19.2,148.0,30,40,100,0.0,20.8,0.0,2.6
0.0,47.0,224.9,30,40,100,30.0,0.0,0.0,5.0
15.8,19.8,0.0,30,40,100,14.2,20.2,100.0,5.0
53.1,81.8,14.0,30,40,100,0.0,0.0,86.0,4.3
17.4,0.0,38.0,30,40,100,12.6,40.0,62.0,5.0
39.1,28.9,29.3,30,40,100,0.0,11.1,70.7,3.5
22.0,0.0,229.4,30,40,100,8.0,40.0,0.0,5.0
33.3,22.5,30.7,30,40,100,0.0,17.5,69.3,3.5
19.4,0.0,42.2,30,40,100,10.6,40.0,57.8,5.0
44.9,66.5,203.8,30,40,100,0.0,0.0,0.0,0.0
0.0,67.3,120.0,30,40,100,30.0,0.0,0.0,5.0
15.6,68.0,153.0,30,40,100,14.4,0.0,0.0,2.4
34.4,37.6,0.4,30,40,100,0.0,2.4,99.6,5.0
41.2,1.0,30.7,30,40,100,0.0,39.0,69.3,4.9
68.5,4.2,0.0,30,40,100,0.0,35.8,100.0,5.0
14.8,98.0,138.1,30,40,100,15.2,0.0,0.0,2.5
68.1,94.2,172.3,30,40,100,0.0,0.0,0.0,0.0
7.2,41.4,25.1,30,40,100,22.8,0.0,74.9,3.8
63.8,15.7,44.1,30,40,100,0.0,24.3,55.9,3.0
49.2,91.5,47.6,30,40,100,0.0,0.0,52.4,2.6
0.0,8.5,0.0,30,40,100,30.0,31.5,100.0,5.0
34.7,45.7,19.2,30,40,100,0.0,0.0,80.8,4.0
24.5,90.9,135.9,30,40,100,5.5,0.0,0.0,0.9
43.8,2.8,2.9,30,40,100,0.0,37.2,97.1,4.9
19.6,69.8,81.0,30,40,100,10.4,0.0,19.0,1.7
17.2,57.4,0.0,30,40,100,12.8,0.0,100.0,5.0
64.9,34.9,61.9,30,40,100,0.0,5.1,38.1,1.9
23.1,0.0,28.1,30,40,100,6.9,40.0,71.9,5.0
49.5,7.3,0.0,30,40,100,0.0,32.7,100.0,5.0
19.5,48.1,137.2,30,40,100,10.5,0.0,0.0,1.8
73.4,0.0,141.8,30,40,100,0.0,40.0,0.0,5.0
6.6,41.7,0.0,30,40,100,23.4,0.0,100.0,5.0
8.5,58.2,56.1,30,40,100,21.5,0.0,43.9,3.6
69.4,76.1,77.1,30,40,100,0.0,0.0,22.9,1.1
13.3,0.0,0.0,30,40,100,16.7,40.0,100.0,5.0
71.5,89.4,0.0,30,40,100,0.0,0.0,100.0,5.0
51.3,104.7,177.2,30,40,100,0.0,0.0,0.0,0.0
21.5,53.0,0.0,30,40,100,8.5,0.0,100.0,5.0
0.0,0.0,175.0,30,40,100,30.0,40.0,0.0,5.0
25.4,23.2,0.0,30,40,100,4.6,16.8,100.0,5.0
28.8,34.5,126.6,30,40,100,1.2,5.5,0.0,0.7
59.2,47.3,48.4,30,40,100,0.0,0.0,51.6,2.6
71.2,37.3,59.7,30,40,100,0.0,2.7,40.3,2.0
6.4,47.8,223.2,30,40,100,23.6,0.0,0.0,3.9
48.8,32.8,0.0,30,40,100,0.0,7.2,100.0,5.0
47.7,47.1,121.5,30,40,100,0.0,0.0,0.0,0.0
56.5,17.9,118.1,30,40,100,0.0,22.1,0.0,2.8
40.2,22.8,344.0,30,40,100,0.0,17.2,0.0,2.2
0.0,13.3,0.0,30,40,100,30.0,26.7,100.0,5.0
21.5,113.6,23.0,30,40,100,8.5,0.0,77.0,3.8
0.0,95.4,139.3,30,40,100,30.0,0.0,0.0,5.0
20.2,58.8,57.3,30,40,100,9.8,0.0,42.7,2.1
53.9,89.8,36.2,30,40,100,0.0,0.0,63.8,3.2
34.6,68.6,150.7,30,40,100,0.0,0.0,0.0,0.0
58.6,43.7,52.0,30,40,100,0.0,0.0,48.0,2.4
35.7,0.0,1.6,30,40,100,0.0,40.0,98.4,5.0
0.0,25.9,132.1,30,40,100,30.0,14.1,0.0,5.0
0.0,23.0,103.8,30,40,100,30.0,17.0,0.0,5.0
30.2,0.0,48.3,30,40,100,0.0,40.0,51.7,5.0
19.9,0.0,44.4,30,40,100,10.1,40.0,55.6,5.0
0.0,56.3,0.0,30,40,100,30.0,0.0,100.0,5.0
0.0,49.5,132.0,30,40,100,30.0,0.0,0.0,5.0
5.0,0.0,44.5,30,40,100,25.0,40.0,55.5,5.0
20.4,6.4,11.4,30,40,100,9.6,33.6,88.6,4.4
44.9,83.2,0.0,30,40,100,0.0,0.0,100.0,5.0
31.3,1.1,105.1,30,40,100,0.0,38.9,0.0,4.9
71.7,43.3,32.5,30,40,100,0.0,0.0,67.5,3.4
0.0,28.8,0.0,30,40,100,30.0,11.2,100.0,5.0
51.0,56.8,0.0,30,40,100,0.0,0.0,100.0,5.0
27.3,2.0,54.7,30,40,100,2.7,38.0,45.3,4.8
45.7,40.1,56.9,30,40,100,0.0,0.0,43.1,2.2
13.5,43.2,53.9,30,40,100,16.5,0.0,46.1,2.8
56.5,45.7,42.6,30,40,100,0.0,0.0,57.4,2.9
34.4,39.6,0.0,30,40,100,0.0,0.4,100.0,5.0
6.6,50.3,3.0,30,40,100,23.4,0.0,97.0,4.8
25.6,124.7,169.0,30,40,100,4.4,0.0,0.0,0.7
19.1,139.5,157.1,30,40,100,10.9,0.0,0.0,1.8
39.9,10.7,120.1,30,40,100,0.0,29.3,0.0,3.7
0.0,0.0,113.0,30,40,100,30.0,40.0,0.0,5.0
25.1,60.4,146.5,30,40,100,4.9,0.0,0.0,0.8
37.2,43.9,0.0,30,40,100,0.0,0.0,100.0,5.0
26.9,79.1,76.2,30,40,100,3.1,0.0,23.8,1.2
64.3,47.9,0.0,30,40,100,0.0,0.0,100.0,5.0
48.0,38.8,0.0,30,40,100,0.0,1.2,100.0,5.0
25.7,81.9,103.2,30,40,100,4.3,0.0,0.0,0.7
32.1,87.5,149.8,30,40,100,0.0,0.0,0.0,0.0
34.4,0.0,57.9,30,40,100,0.0,40.0,42.1,5.0
37.4,3.6,206.5,30,40,100,0.0,36.4,0.0,4.6
0.0,32.2,90.6,30,40,100,30.0,7.8,9.4,5.0
17.4,40.4,10.9,30,40,100,12.6,0.0,89.1,4.5
0.0,27.4,0.0,30,40,100,30.0,12.6,100.0,5.0
62.4,53.9,155.6,30,40,100,0.0,0.0,0.0,0.0
24.2,76.5,83.9,30,40,100,5.8,0.0,16.1,1.0
20.4,105.8,128.0,30,40,100,9.6,0.0,0.0,1.6
51.5,59.7,0.0,30,40,100,0.0,0.0,100.0,5.0
38.0,2.1,93.2,30,40,100,0.0,37.9,6.8,4.7
0.0,30.5,32.2,30,40,100,30.0,9.5,67.8,5.0
23.9,33.4,0.0,30,40,100,6.1,6.6,100.0,5.0
16.4,57.2,68.4,30,40,100,13.6,0.0,31.6,2.3
0.0,52.1,161.5,30,40,100,30.0,0.0,0.0,5.0
6.3,119.0,256.3,30,40,100,23.7,0.0,0.0,4.0
20.7,17.9,93.0,30,40,100,9.3,22.1,7.0,2.8
22.7,51.9,16.3,30,40,100,7.3,0.0,83.7,4.2
0.0,131.2,11.4,30,40,100,30.0,0.0,88.6,5.0
58.7,12.9,151.2,30,40,100,0.0,27.1,0.0,3.4
23.0,42.3,0.0,30,40,100,7.0,0.0,100.0,5.0
27.0,0.0,123.7,30,40,100,3.0,40.0,0.0,5.0
37.4,39.8,97.2,30,40,100,0.0,0.2,2.8,0.1
3.5,5.0,88.3,30,40,100,26.5,35.0,11.7,4.4
38.9,78.6,0.0,30,40,100,0.0,0.0,100.0,5.0
15.5,42.4,44.7,30,40,100,14.5,0.0,55.3,2.8
0.4,0.0,0.0,30,40,100,29.6,40.0,100.0,5.0
42.3,70.3,26.1,30,40,100,0.0,0.0,73.9,3.7
68.4,43.7,147.5,30,40,100,0.0,0.0,0.0,0.0
46.6,74.8,172.8,30,40,100,0.0,0.0,0.0,0.0
52.2,0.0,90.7,30,40,100,0.0,40.0,9.3,5.0
11.1,51.3,27.5,30,40,100,18.9,0.0,72.5,3.6
0.0,67.6,201.6,30,40,100,30.0,0.0,0.0,5.0
68.4,19.4,26.4,30,40,100,0.0,20.6,73.6,3.7
84.5,0.0,0.0,30,40,100,0.0,40.0,100.0,5.0
69.9,34.8,129.7,30,40,100,0.0,5.2,0.0,0.7
16.4,85.9,110.4,30,40,100,13.6,0.0,0.0,2.3
0.0,81.8,29.7,30,40,100,30.0,0.0,70.3,5.0
0.0,19.2,81.6,30,40,100,30.0,20.8,18.4,5.0
0.0,0.0,109.2,30,40,100,30.0,40.0,0.0,5.0
22.9,19.1,89.9,30,40,100,7.1,20.9,10.1,2.6
71.7,17.6,110.5,30,40,100,0.0,22.4,0.0,2.8
21.9,54.4,32.7,30,40,100,8.1,0.0,67.3,3.4
34.6,32.2,115.9,30,40,100,0.0,7.8,0.0,1.0
65.1,6.1,74.9,30,40,100,0.0,33.9,25.1,4.2
14.4,80.9,35.4,30,40,100,15.6,0.0,64.6,3.2
83.9,42.1,53.7,30,40,100,0.0,0.0,46.3,2.3
82.7,54.0,65.6,30,40,100,0.0,0.0,34.4,1.7
22.2,0.0,0.0,30,40,100,7.8,40.0,100.0,5.0
9.5,0.0,22.2,30,40,100,20.5,40.0,77.8,5.0
45.8,0.0,78.7,30,40,100,0.0,40.0,21.3,5.0
16.1,17.1,0.0,30,40,100,13.9,22.9,100.0,5.0
0.0,59.6,23.5,30,40,100,30.0,0.0,76.5,5.0
62.4,0.0,265.8,30,40,100,0.0,40.0,0.0,5.0
60.6,100.6,0.0,30,40,100,0.0,0.0,100.0,5.0
30.4,43.3,42.5,30,40,100,0.0,0.0,57.5,2.9
0.0,91.2,6.3,30,40,100,30.0,0.0,93.7,5.0
0.0,0.8,64.1,30,40,100,30.0,39.2,35.9,5.0
29.0,56.7,7.8,30,40,100,1.0,0.0,92.2,4.6
11.7,39.9,53.9,30,40,100,18.3,0.1,46.1,3.0
16.2,69.4,15.5,30,40,100,13.8,0.0,84.5,4.2
55.1,27.0,158.6,30,40,100,0.0,13.0,0.0,1.6
46.8,55.5,80.1,30,40,100,0.0,0.0,19.9,1.0
65.2,80.8,0.0,30,40,100,0.0,0.0,100.0,5.0
0.0,10.2,141.3,30,40,100,30.0,29.8,0.0,5.0
16.2,46.2,0.0,30,40,100,13.8,0.0,100.0,5.0
47.6,0.0,0.0,30,40,100,0.0,40.0,100.0,5.0
38.7,64.7,73.3,30,40,100,0.0,0.0,26.7,1.3
69.6,115.1,227.3,30,40,100,0.0,0.0,0.0,0.0
37.9,0.0,0.0,30,40,100,0.0,40.0,100.0,5.0
78.6,32.8,0.0,30,40,100,0.0,7.2,100.0,5.0
41.3,71.9,134.2,30,40,100,0.0,0.0,0.0,0.0
56.2,37.7,21.7,30,40,100,0.0,2.3,78.3,3.9
16.7,43.1,122.8,30,40,100,13.3,0.0,0.0,2.2
26.4,20.7,6.0,30,40,100,3.6,19.3,94.0,4.7
51.9,19.2,84.9,30,40,100,0.0,20.8,15.1,2.6
71.9,33.0,214.2,30,40,100,0.0,7.0,0.0,0.9
46.7,38.1,0.0,30,40,100,0.0,1.9,100.0,5.0
23.6,0.0,156.1,30,40,100,6.4,40.0,0.0,5.0
65.2,33.8,128.3,30,40,100,0.0,6.2,0.0,0.8
0.0,99.6,0.0,30,40,100,30.0,0.0,100.0,5.0
0.0,19.6,118.6,30,40,100,30.0,20.4,0.0,5.0
45.4,0.0,79.4,30,40,100,0.0,40.0,20.6,5.0
26.4,30.4,80.8,30,40,100,3.6,9.6,19.2,1.2
43.2,7.7,100.6,30,40,100,0.0,32.3,0.0,4.0
27.8,0.0,45.2,30,40,100,2.2,40.0,54.8,5.0
42.2,42.0,79.1,30,40,100,0.0,0.0,20.9,1.0
2.8,7.9,93.0,30,40,100,27.2,32.1,7.0,4.5
42.2,11.3,133.7,30,40,100,0.0,28.7,0.0,3.6
54.3,42.6,0.0,30,40,100,0.0,0.0,100.0,5.0
60.7,0.0,177.6,30,40,100,0.0,40.0,0.0,5.0
83.3,0.0,0.0,30,40,100,0.0,40.0,100.0,5.0
32.9,63.4,134.9,30,40,100,0.0,0.0,0.0,0.0
33.8,0.0,79.9,30,40,100,0.0,40.0,20.1,5.0
0.0,0.0,0.0,30,40,100,30.0,40.0,100.0,5.0
10.8,0.0,116.1,30,40,100,19.2,40.0,0.0,5.0
20.5,16.9,0.0,30,40,100,9.5,23.1,100.0,5.0
55.9,53.7,159.7,30,40,100,0.0,0.0,0.0,0.0
8.6,41.0,16.2,30,40,100,21.4,0.0,83.8,4.2
48.6,132.7,0.0,30,40,100,0.0,0.0,100.0,5.0
25.9,80.2,197.2,30,40,100,4.1,0.0,0.0,0.7
20.9,0.0,88.1,30,40,100,9.1,40.0,11.9,5.0
33.0,0.0,143.4,30,40,100,0.0,40.0,0.0,5.0
14.8,145.4,4.8,30,40,100,15.2,0.0,95.2,4.8
13.7,79.2,0.0,30,40,100,16.3,0.0,100.0,5.0
0.0,60.2,208.6,30,40,100,30.0,0.0,0.0,5.0
18.9,39.5,73.0,30,40,100,11.1,0.5,27.0,1.9
12.3,47.5,113.1,30,40,100,17.7,0.0,0.0,2.9
11.3,0.0,126.4,30,40,100,18.7,40.0,0.0,5.0
37.8,42.8,46.4,30,40,100,0.0,0.0,53.6,2.7
44.7,39.3,91.7,30,40,100,0.0,0.7,8.3,0.4
32.6,0.1,202.0,30,40,100,0.0,39.9,0.0,5.0
54.3,14.8,70.9,30,40,100,0.0,25.2,29.1,3.2
42.3,97.4,149.5,30,40,100,0.0,0.0,0.0,0.0
17.5,31.4,0.0,30,40,100,12.5,8.6,100.0,5.0
12.8,119.8,164.1,30,40,100,17.2,0.0,0.0,2.9
34.9,0.0,0.0,30,40,100,0.0,40.0,100.0,5.0
42.3,15.4,154.9,30,40,100,0.0,24.6,0.0,3.1
65.8,0.0,105.0,30,40,100,0.0,40.0,0.0,5.0
59.9,0.0,65.8,30,40,100,0.0,40.0,34.2,5.0
10.5,3.1,65.5,30,40,100,19.5,36.9,34.5,4.6
23.0,49.1,53.1,30,40,100,7.0,0.0,46.9,2.3
45.1,47.2,7.3,30,40,100,0.0,0.0,92.7,4.6
56.4,9.1,56.9,30,40,100,0.0,30.9,43.1,3.9
52.7,0.0,251.6,30,40,100,0.0,40.0,0.0,5.0
24.1,95.9,178.5,30,40,100,5.9,0.0,0.0,1.0
0.0,24.9,3.3,30,40,100,30.0,15.1,96.7,5.0
0.0,0.0,95.1,30,40,100,30.0,40.0,4.9,5.0
33.7,47.5,81.2,30,40,100,0.0,0.0,18.8,0.9
35.7,44.7,62.0,30,40,100,0.0,0.0,38.0,1.9
0.0,23.5,0.0,30,40,100,30.0,16.5,100.0,5.0
27.2,42.4,109.5,30,40,100,2.8,0.0,0.0,0.5
43.9,0.0,141.7,30,40,100,0.0,40.0,0.0,5.0
0.0,67.0,6.2,30,40,100,30.0,0.0,93.8,5.0
57.4,0.0,231.2,30,40,100,0.0,40.0,0.0,5.0
15.2,12.1,196.2,30,40,100,14.8,27.9,0.0,3.5
61.8,62.6,117.7,30,40,100,0.0,0.0,0.0,0.0
10.8,84.9,0.0,30,40,100,19.2,0.0,100.0,5.0
